nm_per_burst,ser,snr_linear,snr_db
200.0,0.395,0.18714938569127348,-7.278115940976649
500.0,0.27,1.027403012345645,0.11740834741611494
1000.0,0.095,6.007755795252255,7.787122710450664
2000.0,0.025,22.78768240846381,13.577001580721264
5000.0,0.0,131.98350456023627,21.205196560079568
10000.0,0.0,501.8221366696603,27.005498152516736
20000.0,0.0,1884.6166618682955,32.75223026390273
50000.0,0.0,8800.620113817771,39.44513274709349
100000.0,0.0,19879.354705939557,42.98402282868231
